year,state,industry,startups_ recognized
2020,Andhra Pradesh,Telecommunication & Networking,4
2020,Andhra Pradesh,Construction,11
2020,Andhra Pradesh,Agriculture,19
2020,Andhra Pradesh,Aeronautics Aerospace & Defence,3
2020,Andhra Pradesh,AI,3
2020,Andhra Pradesh,Green Technology,6
2020,Andhra Pradesh,Events,1
2020,Andhra Pradesh,Fashion,2
2020,Andhra Pradesh,Finance Technology,5
2020,Andhra Pradesh,Enterprise Software,4
2020,Andhra Pradesh,Food & Beverages,8
2020,Andhra Pradesh,Design,1
2020,Andhra Pradesh,Education,17
2020,Andhra Pradesh,Renewable Energy,3
2020,Andhra Pradesh,Technology Hardware,18
2020,Andhra Pradesh,Healthcare & Lifesciences,13
2020,Andhra Pradesh,Internet of Things,4
2020,Andhra Pradesh,IT Services,47
2020,Andhra Pradesh,Human Resources,4
2020,Andhra Pradesh,Marketing,7
2020,Andhra Pradesh,Nanotechnology,1
2020,Andhra Pradesh,Non- Renewable Energy,7
2020,Andhra Pradesh,Pets & Animals,1
2020,Andhra Pradesh,Media & Entertainment,2
2020,Andhra Pradesh,Retail,5
2020,Andhra Pradesh,House-Hold Services,2
2020,Andhra Pradesh,Professional & Commercial Services,6
2020,Andhra Pradesh,Sports,1
2020,Andhra Pradesh,Social Network,1
2020,Andhra Pradesh,Textiles & Apparel,4
2020,Andhra Pradesh,Transportation & Storage,3
2020,Andhra Pradesh,Travel & Tourism,3
2020,Andhra Pradesh,Security Solutions,3
2020,Andhra Pradesh,Real Estate,1
2020,Andhra Pradesh,Other Specialty Retailers,3
2020,Andhra Pradesh,Robotics,1
2020,Andhra Pradesh,Others,1
2020,Andaman and Nicobar Islands,Construction,1
2020,Andaman and Nicobar Islands,Green Technology,1
2020,Andaman and Nicobar Islands,IT Services,2
2020,Andaman and Nicobar Islands,Marketing,1
2020,Manipur,Automotive,2
2020,Manipur,Construction,1
2020,Manipur,Green Technology,1
2020,Manipur,Internet of Things,1
2020,Manipur,IT Services,1
2020,Manipur,Marketing,1
2020,Manipur,Non- Renewable Energy,1
2020,Manipur,House-Hold Services,1
2020,Manipur,Textiles & Apparel,1
2020,Manipur,Transportation & Storage,3
2020,Mizoram,IT Services,1
2020,Rajasthan,Advertising,5
2020,Rajasthan,Architecture Interior Design,7
2020,Rajasthan,AR VR (Augmented + Virtual Reality),3
2020,Rajasthan,Automotive,8
2020,Rajasthan,Art & Photography,2
2020,Rajasthan,Chemicals,4
2020,Rajasthan,Computer Vision,2
2020,Rajasthan,Telecommunication & Networking,2
2020,Rajasthan,Construction,19
2020,Rajasthan,Agriculture,34
2020,Rajasthan,Aeronautics Aerospace & Defence,2
2020,Rajasthan,AI,6
2020,Rajasthan,Green Technology,19
2020,Rajasthan,Events,1
2020,Rajasthan,Fashion,7
2020,Rajasthan,Finance Technology,12
2020,Rajasthan,Enterprise Software,5
2020,Rajasthan,Food & Beverages,30
2020,Rajasthan,Design,3
2020,Rajasthan,Dating Matrimonial,1
2020,Rajasthan,Education,36
2020,Rajasthan,Renewable Energy,11
2020,Rajasthan,Technology Hardware,18
2020,Rajasthan,Healthcare & Lifesciences,33
2020,Rajasthan,Internet of Things,6
2020,Rajasthan,IT Services,65
2020,Rajasthan,Human Resources,11
2020,Rajasthan,Marketing,11
2020,Rajasthan,Nanotechnology,2
2020,Rajasthan,Non- Renewable Energy,21
2020,Rajasthan,Pets & Animals,2
2020,Rajasthan,Media & Entertainment,4
2020,Rajasthan,Retail,14
2020,Rajasthan,House-Hold Services,4
2020,Rajasthan,Professional & Commercial Services,28
2020,Rajasthan,Sports,4
2020,Rajasthan,Social Impact,4
2020,Rajasthan,Social Network,3
2020,Rajasthan,Textiles & Apparel,5
2020,Rajasthan,Transportation & Storage,17
2020,Rajasthan,Travel & Tourism,9
2020,Rajasthan,Security Solutions,3
2020,Rajasthan,Real Estate,2
2020,Rajasthan,Other Specialty Retailers,9
2020,Rajasthan,Robotics,2
2020,Rajasthan,Biotechnology,1
2020,Rajasthan,Waste Management,2
2020,Rajasthan,Others,3
2020,Sikkim,Social Network,1
2020,Tamil Nadu,Analytics,7
2020,Tamil Nadu,Advertising,4
2020,Tamil Nadu,Architecture Interior Design,3
2020,Tamil Nadu,AR VR (Augmented + Virtual Reality),9
2020,Tamil Nadu,Automotive,19
2020,Tamil Nadu,Art & Photography,1
2020,Tamil Nadu,Chemicals,12
2020,Tamil Nadu,Computer Vision,4
2020,Tamil Nadu,Telecommunication & Networking,9
2020,Tamil Nadu,Construction,24
2020,Tamil Nadu,Agriculture,29
2020,Tamil Nadu,Aeronautics Aerospace & Defence,12
2020,Tamil Nadu,AI,16
2020,Tamil Nadu,Green Technology,24
2020,Tamil Nadu,Events,3
2020,Tamil Nadu,Fashion,4
2020,Tamil Nadu,Finance Technology,25
2020,Tamil Nadu,Enterprise Software,24
2020,Tamil Nadu,Food & Beverages,26
2020,Tamil Nadu,Design,10
2020,Tamil Nadu,Education,42
2020,Tamil Nadu,Renewable Energy,20
2020,Tamil Nadu,Technology Hardware,33
2020,Tamil Nadu,Healthcare & Lifesciences,83
2020,Tamil Nadu,Internet of Things,22
2020,Tamil Nadu,IT Services,103
2020,Tamil Nadu,Human Resources,25
2020,Tamil Nadu,Marketing,18
